"GeneName","log2FoldChange","PValue","AdjustedPValue"
"DPP6",0.00868796571656576,0.966821785239172,0.999380980658289
"XPO7",-0.042493267090257,0.572068927662063,0.999380980658289
"ACE2",0.292575904175919,0.4134267310244,0.999380980658289
"FAM98C",0.135061046872032,0.1081579859725,0.999380980658289
"SAFB2",0.0807354344191662,0.532311051003505,0.999380980658289
"RPL36",-0.0655525363930083,0.578390045607881,0.999380980658289
"ATP8B3",0.264417206203323,0.329116075280342,0.999380980658289
"NCAN",0.0823834492283186,0.668384353029782,0.999380980658289
"KIF1A",0.0729492260139521,0.390086742610747,0.999380980658289
"GTPBP3",0.0163688572977973,0.832568824859565,0.999380980658289
"PLVAP",-0.333006878745552,0.421725187958916,0.999380980658289
"BST2",-0.123863173505492,0.519388473230079,0.999380980658289
"SLC27A1",0.273713491233107,0.0814778250251518,0.999380980658289
"NSUN5",-0.0423779591333048,0.751780521983615,0.999380980658289
"USHBP1",-0.0451219687031267,0.830282461829055,0.999380980658289
"COLGALT1",0.0258332899097418,0.784499799778582,0.999380980658289
"DDA1",-0.0173835309975047,0.833663414945439,0.999380980658289
"MRPL34",-0.0336810378055421,0.82277266138932,0.999380980658289
"PGLS",-0.0122472082513244,0.915859540790439,0.999380980658289
"LSM7",0.0782211971147682,0.383563074410686,0.999380980658289
"TULP4",0.0610889705141983,0.48040526499234,0.999380980658289
"SNX9",-0.0650435572640095,0.528827061048963,0.999380980658289
"RTN4IP1",0.0761870256884198,0.383598562954324,0.999380980658289
"QRSL1",-0.119999308974071,0.106919221026261,0.999380980658289
"MTRES1",0.0755848727263008,0.570839950516623,0.999380980658289
"RSPH3",0.0284458230341765,0.880056142821718,0.999380980658289
"MAS1",0.305148438336716,0.685650923043849,0.999380980658289
"ACSBG2",0.0621116437525792,0.922123276551013,0.999380980658289
"MLLT1",0.148522938054746,0.0607631369138132,0.999380980658289
"FUT5",-2.28616118010984,0.028117844089823,0.999380980658289
"AFDN",0.0453483736224803,0.629976188901621,0.999380980658289
"ACTN4",-0.0727133016830756,0.516813152741988,0.999380980658289
"STK33",0.00971519877366065,0.955671028104671,0.999380980658289
"NDUFA10",0.146427280591412,0.071617140001576,0.999380980658289
"EPO",1.28328630529038,0.35680652152499,0.999380980658289
"ARPC1B",-0.317599686566372,0.109941644081864,0.999380980658289
"CACNG6",-0.0471618827643383,0.911131130907687,0.999380980658289
"ZSWIM6",-0.144883040948411,0.222105288298582,0.999380980658289
"FCHO1",0.0960372175790457,0.537131462182878,0.999380980658289
"UNC13A",0.230120307285385,0.70584260566638,0.999380980658289
"MAP1S",0.0103733679144786,0.926795065649832,0.999380980658289
"KLHDC7B",-0.743604627208569,0.217856147727287,0.999380980658289
"ENSG00000130489",-0.0746076469623185,0.749506506236739,0.999380980658289
"PXDN",0.0333789439156584,0.880214678696301,0.999380980658289
"SSBP4",0.139755853909506,0.564371675106388,0.999380980658289
"GDF15",-0.540617472064001,0.340295739034469,0.999380980658289
"PGPEP1",0.00930383714948942,0.94420521284341,0.999380980658289
"IQCN",0.665925233537252,0.0194195857165348,0.999380980658289
"LSM4",-0.0394166075951087,0.780594650073237,0.999380980658289
"JUND",-0.0249950488137309,0.825039024939693,0.999380980658289
"HRC",0.240459076813753,0.286631468542363,0.999380980658289
"TRPM4",0.176610283574165,0.21665702687144,0.999380980658289
"SULT4A1",0.115920970942394,0.855594805627927,0.999380980658289
"ZNF557",-0.0204988889458515,0.768159530979054,0.999380980658289
"CRB3",-0.175421439127648,0.524618947826689,0.999380980658289
"OLFM1",0.119525020395701,0.796627353807857,0.999380980658289
"CAMSAP1",0.0163373409863152,0.817059827158722,0.999380980658289
"UBAC1",-0.00177688042468514,0.981517219690048,0.999380980658289
"SAG",0.886127041563241,0.271453951576402,0.999380980658289
"ZBTB46",0.110977331413606,0.584508706315904,0.999380980658289
"HELZ2",0.00306762873473211,0.987336905479978,0.999380980658289
"SAMD10",0.327011732371144,0.333859209151454,0.999380980658289
"LSP1",-0.204624195848391,0.55254123295638,0.999380980658289
"TNNT3",0.331620853339761,0.527742649024309,0.999380980658289
"TNNI2",-0.299997155309506,0.682361439554348,0.999380980658289
"H19",-0.137808185877784,0.771642705878743,0.999380980658289
"CYP2G1P",-0.0784975256612481,0.84231641214937,0.999380980658289
"COL5A1",0.0588540635115984,0.747238383808884,0.999380980658289
"ATXN10",-0.0128608114603586,0.903746291484683,0.999380980658289
"TUBGCP2",0.0917966675764313,0.173870437142065,0.999380980658289
"CALY",0.163733466223406,0.750434611148663,0.999380980658289
"CYP2E1",0.196749810874734,0.260916805630062,0.999380980658289
"PNPLA7",0.543724008370634,0.0078701282834416,0.999380980658289
"HBZ",-0.674982370928497,0.633590147472479,0.999380980658289
"PAK4",-0.0413645521272192,0.721457043222427,0.999380980658289
"ZNF337",0.121101515392878,0.19526714663172,0.999380980658289
"CEP85",-0.171505501110837,0.188462807025189,0.999380980658289
"TAF4",0.0318151926006418,0.795987668502815,0.999380980658289
"RBBP8NL",0.300406683245875,0.71209020766358,0.999380980658289
"LAMA5",0.0713609024340991,0.736564295832033,0.999380980658289
"OSBPL2",0.032015588610283,0.625956783571312,0.999380980658289
"ADRM1",-0.107778998819975,0.185269770771548,0.999380980658289
"ASS1",0.262506918399771,0.298972697250687,0.999380980658289
"PRDM12",-0.79424423267889,0.266650354713492,0.999380980658289
"EXOSC2",0.0523980525764073,0.368887264382182,0.999380980658289
"POMT1",0.0790247597444405,0.248044198713157,0.999380980658289
"UCK1",-0.0337322133545967,0.680589061254449,0.999380980658289
"FIBCD1",0.351511489517318,0.274348964464679,0.999380980658289
"ENSG00000130723",0.0973096404768557,0.337326693014853,0.999380980658289
"CHMP2A",-0.0645367035017155,0.457011883932679,0.999380980658289
"UBE2M",-0.0291689227585448,0.818322656484479,0.999380980658289
"TRIM28",-0.0540769484951934,0.536047927532266,0.999380980658289
"METTL26",-0.0681527124342209,0.553614100697995,0.999380980658289
"YIPF2",-0.0830246124671488,0.286590097623415,0.999380980658289
"ATG4D",0.0395715056085495,0.626684328281902,0.999380980658289
"EIF2S3",-0.0514501795705768,0.52187414116178,0.999380980658289
"TMEM160",0.0712192746731521,0.713556232005855,0.999380980658289
"ZC3H4",0.0656232087689184,0.533006975340227,0.999380980658289
"NPAS1",0.186417343247494,0.703203687093644,0.999380980658289
"GMFG",-0.368995272867256,0.0502647418356531,0.999380980658289
"MAP3K10",0.269532392665332,0.246011733126217,0.999380980658289
"ARHGEF16",0.275098959592886,0.443994144032824,0.999380980658289
"LRRC47",-0.0510235024570366,0.48713375556704,0.999380980658289
"SESN2",-0.160412729003051,0.550687185375655,0.999380980658289
"SMPDL3B",0.946707416763467,0.0211120125815606,0.999380980658289
"ATP5IF1",0.039756903238348,0.697692943173462,0.999380980658289
"MED18",-0.0972923839599027,0.365939153023817,0.999380980658289
"THEMIS2",-0.11872512553332,0.433921527320226,0.999380980658289
"CLIP1",0.0419572797577964,0.732624909479803,0.999380980658289
"CCDC62",0.156744439457622,0.2513650741601,0.999380980658289
"HIP1R",0.121207691709881,0.462375616764261,0.999380980658289
"ZNF317",-0.108649925239292,0.148774549647808,0.999380980658289
"PPAN",0.143966264478498,0.208657985739642,0.999380980658289
"EIF3G",-0.0326351858517045,0.699612977052831,0.999380980658289
"ANGPTL6",-0.276174591785267,0.382536408354577,0.999380980658289
"SHFL",0.0731756326033091,0.428548833813841,0.999380980658289
"DNMT1",0.066567253430487,0.464179349870586,0.999380980658289
"ZNF426",-0.00530411885376707,0.917073581647274,0.999380980658289
"SLC6A8",-0.234024112192526,0.115674456570274,0.999380980658289
"PNCK",0.260661674139186,0.511442012467119,0.999380980658289
"PLXNA3",0.251543266842083,0.0795615359646077,0.999380980658289
"DUSP9",-0.295205244725361,0.539208483332672,0.999380980658289
"MPP1",-0.0756587216076539,0.664176267400297,0.999380980658289
"ZNF331",0.0156055138736792,0.854572082569,0.999380980658289
"ZNF236",0.106864076260163,0.23379712859763,0.999380980658289
"SLC7A10",0.0796553256231361,0.896894597536886,0.999380980658289
"LRP3",0.246920558390077,0.414696712169221,0.999380980658289
"MTRFR",0.0644938021642035,0.283501540202955,0.999380980658289
"NOL11",-0.0745362857899741,0.38636699930358,0.999380980658289
"UBE4B",0.0576921709343261,0.441444779496569,0.999380980658289
"CASZ1",0.00502475806933491,0.981646999208838,0.999380980658289
"PKDREJ",0.422714306739904,0.162991949182301,0.999380980658289
"HSD17B3",0.443389733815279,0.0979814010172637,0.999380980658289
"HABP4",0.0815397836587118,0.50908984617066,0.999380980658289
"FBP2",0.828887166057116,0.551128329436329,0.999380980658289
"SLC35D2",0.103787010583839,0.536413770575632,0.999380980658289
"PRRG1",-0.224431856539317,0.214264841058104,0.999380980658289
"UBA1",-0.00137090766091401,0.986715514792286,0.999380980658289
"RGN",0.0784698863564339,0.620251031697861,0.999380980658289
"POLN",0.174687169305944,0.236689862496549,0.999380980658289
"TXLNGY",0.223173865854196,0.850647030044495,0.999380980658289
"PPIL4",-0.0016287114699052,0.975285517666245,0.999380980658289
"ULBP2",0.23817981185772,0.653903095392004,0.999380980658289
"AKAP12",0.147345121700545,0.673818614341016,0.999380980658289
"SYNE1",0.193667982568144,0.35378981456518,0.999380980658289
"ULBP3",0.0625402759238942,0.874966786404533,0.999380980658289
"LATS1",-0.0329953936993333,0.591754481614609,0.999380980658289
"EPS8L1",-0.232750303159616,0.592520833220051,0.999380980658289
"LILRB2",-0.465663330469591,0.185388886019488,0.999380980658289
"AAR2",-0.0892992181851132,0.429300437081258,0.999380980658289
"TTLL9",0.266338831763265,0.224196014624895,0.999380980658289
"RBM39",0.0267229663030902,0.777208714475878,0.999380980658289
"COX4I2",0.165054073132835,0.548093626115139,0.999380980658289
"ZNF341",0.199920040568798,0.0483139817306164,0.999380980658289
"GGT7",0.163800650231417,0.0673335434766069,0.999380980658289
"ACSS2",0.0586178260579887,0.654237366334939,0.999380980658289
"EDA2R",-0.207434637093736,0.347217512293242,0.999380980658289
"ARHGEF9",0.14563871390631,0.599855448712826,0.999380980658289
"C1QL1",-0.0898582801832136,0.617430037079905,0.999380980658289
"PYY",1.3437165619586,0.00791513542090118,0.999380980658289
"HIGD1B",0.277879445427215,0.138703544557088,0.999380980658289
"ATP6V1E1",-0.104373201678435,0.435086293327524,0.999380980658289
"ZNF227",0.0475617241085214,0.520289032140996,0.999380980658289
"ZNF428",0.0584591516594584,0.511266410897826,0.999380980658289
"TEX101",0.69491318283277,0.741016889464828,0.999380980658289
"ZNF141",-0.147025694567048,0.240778417406498,0.999380980658289
"CCL25",-0.296168165033106,0.739627734731733,0.999380980658289
"COX4I1",-0.0314950470535571,0.742577221951126,0.999380980658289
"EMC8",-0.0523686072011471,0.50681529792317,0.999380980658289
"GSE1",0.275812144161643,0.205619580958036,0.999380980658289
"GINS2",0.265113446820714,0.164034266106397,0.999380980658289
"CHMP1A",0.00886705832081918,0.91191120861852,0.999380980658289
"SH3BGRL",-0.0727060953826952,0.509098584992905,0.999380980658289
"COX7B",-0.0533085358819701,0.746864332491861,0.999380980658289
"F12",-0.210523035904534,0.721745980840655,0.999380980658289
"PRR7",-0.0522968052542885,0.675032837530155,0.999380980658289
"NFATC1",-0.0791763843585477,0.765910559862436,0.999380980658289
"GJA9",1.62001756312782,0.00256111963623862,0.999380980658289
"CAP1",-0.166814204978729,0.139609097755496,0.999380980658289
"PPT1",-0.0282592430947632,0.876126844425165,0.999380980658289
"RAB11FIP4",0.245592089452717,0.0339003944800028,0.999380980658289
"RLIM",-0.095119082239151,0.511214471247002,0.999380980658289
"ABCB7",-0.082771979961027,0.138050170759013,0.999380980658289
"TRAF3",0.203345315749594,0.059775687000802,0.999380980658289
"HAUS8",0.23878282873666,0.125195916659284,0.999380980658289
"ADGRE3",-0.564633179565573,0.384274346990032,0.999380980658289
"MRPS25",0.19553177951922,0.0197673307555601,0.999380980658289
"SH3BP5",0.12749160939427,0.422886579362514,0.999380980658289
"HACL1",0.0285345680573959,0.689099406944583,0.999380980658289
"TBC1D5",-0.041488009485835,0.553746371061313,0.999380980658289
"CAPN7",0.0477330371406444,0.605990533635586,0.999380980658289
"RFTN1",0.0883418697479478,0.839385900097792,0.999380980658289
"C3orf20",0.612934571340635,0.0123008606622814,0.999380980658289
"GALNT15",-0.135625483264242,0.448907287629162,0.999380980658289
"SLC6A6",-0.348347983034757,0.0696291490066983,0.999380980658289
"KCNC3",0.0695578983582313,0.84957626479239,0.999380980658289
"NAPSA",0.417523718167154,0.0717603801824904,0.999380980658289
"NAPSB",-0.476506156052374,0.500567997222775,0.999380980658289
"NR1H2",-0.0200060285700646,0.801686165830949,0.999380980658289
"LRRC4B",-0.0350030667013328,0.673707420814,0.999380980658289
"PDLIM4",-0.232707759340742,0.452097628550944,0.999380980658289
"KIF3A",0.00226144650223639,0.987825404459472,0.999380980658289
"MGAT1",-0.0596269635310415,0.305364398632154,0.999380980658289
"GFPT2",0.0549909559592144,0.719553566235773,0.999380980658289
"TUBG1",-0.0174604231015362,0.908027490835621,0.999380980658289
"PSME3",-0.021402366491418,0.850929022838771,0.999380980658289
"RPL27",-0.0390233671535667,0.718365171243905,0.999380980658289
"PSMC3IP",0.103227580123283,0.411001051190338,0.999380980658289
"AOC3",-0.171976762932511,0.468100665189857,0.999380980658289
"ACLY",-0.107544293128328,0.251365197634019,0.999380980658289
"VPS25",-0.0931248984118562,0.401422400705528,0.999380980658289
"RAMP2",0.251142743447969,0.212465950836739,0.999380980658289
"AOC2",0.311650047570685,0.178995281177395,0.999380980658289
"ENSG00000131484",1.00348542626134,0.336544022092004,0.999380980658289
"NDUFA2",-0.167125503088106,0.232354104058111,0.999380980658289
"ANKHD1",0.150192167142373,0.566291274255187,0.999380980658289
"DIAPH1",0.171187357006178,0.410127521141718,0.999380980658289
"NDFIP1",-0.0392501416868683,0.840290296963068,0.999380980658289
"UBE2D2",-0.110481393903197,0.216827443436531,0.999380980658289
"EXOC4",0.0630579947200641,0.333173454248193,0.999380980658289
"ACAP3",0.29168044490147,0.0462485161539511,0.999380980658289
"C1orf159",0.250380873879049,0.0932769314845079,0.999380980658289
"ANO1",0.390931343038695,0.0526267898908003,0.999380980658289
"PPFIA1",0.0351152807113602,0.724224930922784,0.999380980658289
"KREMEN2",0.0317692603180419,0.960724584583604,0.999380980658289
"THOC6",0.0191922987512628,0.851836503215144,0.999380980658289
"TRAF7",0.0780907082057199,0.321860981643874,0.999380980658289
"BARX1",1.12311393997512,0.646527374451197,0.999380980658289
"NINJ1",-0.0890693518810392,0.629733377693925,0.999380980658289
"CA6",-0.298419847454087,0.82311766962088,0.999380980658289
"NPHP4",0.131985707099596,0.275122815157644,0.999380980658289
"MAP1B",0.035549670258681,0.792062900082937,0.999380980658289
"IL13RA1",-0.34909188436243,0.142506292336244,0.999380980658289
"WDR44",0.0419384536367971,0.67822456564766,0.999380980658289
"CKMT2",0.181158738516153,0.327867888615625,0.999380980658289
"ZCCHC9",0.0501655969865035,0.572756380653147,0.999380980658289
"KRT33B",1.37575161181505,0.369665382123628,0.999380980658289
"TOP2A",0.136972329810156,0.772272319993711,0.999380980658289
"STARD3",0.0745540998153587,0.586180120003862,0.999380980658289
"RARA",-0.00894966942056544,0.972352266570066,0.999380980658289
"PPP1R1B",0.159439996319586,0.50455735292432,0.999380980658289
"KHDRBS3",-0.139752807044653,0.462430529151311,0.999380980658289
"CHD1L",-0.0267433819821771,0.778384778706857,0.999380980658289
"PEX11B",0.0231117393468443,0.861800558010029,0.999380980658289
"FMO5",-0.211129259702822,0.349043603363178,0.999380980658289
"PIAS3",0.0026938920135839,0.980211430849451,0.999380980658289
"PRKAB2",0.0535908072056347,0.529673132836508,0.999380980658289
"ENSG00000131795",-0.0237916081993834,0.750666934644475,0.999380980658289
"CLUHP3",0.135618557037785,0.432438432203712,0.999380980658289
"PDHA1",-0.0145187934080192,0.894171368549151,0.999380980658289
"RAI2",0.171665380089225,0.506264622072659,0.999380980658289
"ZNF304",-0.0992040021870962,0.379577409047532,0.999380980658289
"ZSCAN5A",0.111308026352306,0.379178771002713,0.999380980658289
"ZNF132",0.0643799675776794,0.532288660499331,0.999380980658289
"SELENOS",-0.111397835835621,0.298264838392359,0.999380980658289
"CHSY1",-0.022751130048826,0.869959793944737,0.999380980658289
"SNRPA1",-0.0600312035472122,0.654513398545696,0.999380980658289
"KRT17P1",0.519969477981922,0.357701348856896,0.999380980658289
"LLGL1",-0.0545938949496613,0.767417954116775,0.999380980658289
"THAP1",-0.132390030327786,0.262409436274087,0.999380980658289
"RHPN2",-0.113144776028748,0.701127625337342,0.999380980658289
"C19orf12",0.0196304800719082,0.905299775856347,0.999380980658289
"FAAP24",0.298461476157074,0.255374609783795,0.999380980658289
"LRRC9",-0.644710864517775,0.0376200503404848,0.999380980658289
"ACTR10",-0.022101147534636,0.878625972820531,0.999380980658289
"ABHD12B",-0.0723890328524465,0.759235255774216,0.999380980658289
"GCH1",-0.0207818771110132,0.921020938320618,0.999380980658289
"LGALS3",0.209226428564856,0.313682174012578,0.999380980658289
"PODNL1",0.224734853964663,0.457758659374364,0.999380980658289
"DNAJB1",0.137881303375099,0.391449019462727,0.999380980658289
"ZSWIM4",0.0282879395716544,0.826714577145408,0.999380980658289
"FBXW9",0.118565244546217,0.523487681561569,0.999380980658289
"RFX1",0.0751576245298445,0.542292213307596,0.999380980658289
"ZNF20",-0.289093253418673,0.468008422191695,0.999380980658289
"BRME1",0.181698839379778,0.183431579223287,0.999380980658289
"DCAF15",0.0396168368446812,0.704056117699719,0.999380980658289
"CC2D1A",0.255763260100191,0.00210673604426358,0.999380980658289
"RTBDN",0.272334723256926,0.660971205610441,0.999380980658289
"MATN3",0.124247470756485,0.636549166408744,0.999380980658289
"TRIM21",-0.278096124460603,0.0736460676197459,0.999380980658289
"SPATA6",0.041505601210784,0.789389426336286,0.999380980658289
"LRRC41",0.0213841720305459,0.744123919061335,0.999380980658289
"ENSG00000132130",2.02486240778683,0.00684508172121826,0.999380980658289
"ENSG00000132139",-0.224237088211705,0.904538751588921,0.999380980658289
"CCT6B",0.0757093732865995,0.674374918048377,0.999380980658289
"ENSG00000132142",0.0912919565054556,0.265724419700797,0.999380980658289
"DHX30",-0.0261084473415428,0.710076373324873,0.999380980658289
"RAF1",-0.0578193535286566,0.19612542192529,0.999380980658289
"SLC6A11",0.339721668437267,0.305546654042451,0.999380980658289
"PPARG",-0.18111199800208,0.323152031896659,0.999380980658289
"NUP210",0.0843465872527736,0.512928768378629,0.999380980658289
"FCRLA",-0.0435470283432564,0.861690817272885,0.999380980658289
"HSD17B7",0.156445440413421,0.339129647777344,0.999380980658289
"ENOSF1",0.395731793934753,0.116311751402285,0.999380980658289
"LINC00470",-0.0384299953875402,0.973000987428713,0.999380980658289
"EMILIN2",0.427932991664189,0.203603699723643,0.999380980658289
"SLX1A",0.60183656329035,0.222723595163825,0.999380980658289
"ARFIP2",-0.0628926911585029,0.432414884284533,0.999380980658289
"TRIM5",-0.0976731952573211,0.473212673288922,0.999380980658289
"CNGA4",0.208151837534127,0.334982634320155,0.999380980658289
"TRIM22",-0.281719722845037,0.0828348411925315,0.999380980658289
"RRP8",-0.0128616459828303,0.897474417395585,0.999380980658289
"TIMM10B",-0.0105594050257656,0.891203361344773,0.999380980658289
"HHLA1",0.397651803538955,0.679520179380287,0.999380980658289
"PTCD3",-0.0327993390020219,0.513286916838411,0.999380980658289
"IMMT",-0.0413956666073013,0.624844262376235,0.999380980658289
"MRPL35",-0.0797802591023848,0.545089777329346,0.999380980658289
"IQCA1",0.145567911600071,0.441542983530902,0.999380980658289
"ILKAP",0.0777789580012118,0.468545491640658,0.999380980658289
"PER2",0.0289947699275129,0.864215890035931,0.999380980658289
"RAMP1",0.111027079569521,0.543597492739346,0.999380980658289
"SCLY",0.320514877751405,0.0802275869559494,0.999380980658289
"PTPRE",-0.103581443716569,0.40362378187588,0.999380980658289
"RAN",-0.0757831881768102,0.650468434096981,0.999380980658289
"PRKAA1",-0.0828783973582341,0.359476130032062,0.999380980658289
"CARD6",-0.242278388993442,0.05875384051051,0.999380980658289
"RAP1GAP2",0.306745261757842,0.536717430358153,0.999380980658289
"CLUH",0.0640319735432123,0.522751517480493,0.999380980658289
"INPP5K",-0.075999201126531,0.369994384961868,0.999380980658289
"MYBBP1A",0.124234352385436,0.111903511843204,0.999380980658289
"RPA1",-0.0613889779504056,0.588010021516975,0.999380980658289
"SERPINF1",-0.136063811762546,0.738850345791887,0.999380980658289
"UBE2G1",-0.111844901833155,0.268918112568667,0.999380980658289
"EEFSEC",0.0778045496255278,0.413914757355223,0.999380980658289
"TBC1D14",-0.0147913530373854,0.819467272685777,0.999380980658289
"TMEM128",-0.187231240601415,0.0624018029876307,0.999380980658289
"COQ3",0.0595875914710892,0.75905268924039,0.999380980658289
"PNISR",0.101628629137939,0.535742514423355,0.999380980658289
"POPDC3",-0.115967877549957,0.460262065651217,0.999380980658289
"SEC61G",-0.0589702227378568,0.543309509393962,0.999380980658289
"LANCL2",0.00701459461423136,0.937316127822162,0.999380980658289
"FIGNL1",0.0663930772833509,0.508275388670892,0.999380980658289
"DDC",0.590343058464353,0.413964198196693,0.999380980658289
"GRSF1",-0.052117571498444,0.511793476625045,0.999380980658289
"ENAM",0.319550447579035,0.844204810490783,0.999380980658289
"JCHAIN",1.24906952040531,0.131506769063019,0.999380980658289
"ANKRD17",0.0749320686872342,0.212442195407502,0.999380980658289
"UTP3",-0.03238221311165,0.547348266899638,0.999380980658289
"ITGB4",0.110531677875576,0.655316597593739,0.999380980658289
"WBP2",-0.0756294677499246,0.397492749026561,0.999380980658289
"H3-3B",-0.151995787810268,0.0853013013538841,0.999380980658289
"UNK",0.0257873795329857,0.788417104136959,0.999380980658289
"TRIM47",-0.129924311403329,0.425984558444841,0.999380980658289
"ZRANB2",-0.037948245269987,0.7011151201926,0.999380980658289
"ENSG00000132498",0.608836578420905,0.109657847559456,0.999380980658289
"EIF5A",-0.114026578125064,0.224204208462346,0.999380980658289
"KDM6B",0.148012041769958,0.203728424966481,0.999380980658289
"CLEC10A",-0.637456482525325,0.496165000448923,0.999380980658289
"SLC52A1",0.266841261260265,0.728051765474366,0.999380980658289
"GUCY2D",-0.222481381165818,0.725862522514995,0.999380980658289
"GPS2",0.023943839598568,0.843915080336057,0.999380980658289
"XAF1",-0.137416179547054,0.520770115778018,0.999380980658289
"DLG4",0.225274665642987,0.59217640331405,0.999380980658289
"RIDA",0.0601774204050931,0.753839989435954,0.999380980658289
"VPS13B",0.0696856627162147,0.299744161549985,0.999380980658289
"RGS22",-0.101220799438641,0.595224709239357,0.999380980658289
"MATN2",0.178381260353256,0.235711536564115,0.999380980658289
"REEP2",0.24951992870569,0.427621732206521,0.999380980658289
"PCBD2",0.0754641089937544,0.49525755744196,0.999380980658289
"SDF2",-0.0240801983365834,0.74899538771638,0.999380980658289
"FLOT2",0.046420827497947,0.785033504951394,0.999380980658289
"ERAL1",-0.0234650403906525,0.814622646741399,0.999380980658289
"PRMT7",0.204113102944948,0.0548869525094847,0.999380980658289
"NIP7",-0.197036929572043,0.0914034271757262,0.999380980658289
"TERF2",-0.0312931835983524,0.682182119502566,0.999380980658289
"VPS4A",-0.00286779901105458,0.963127715740994,0.999380980658289
"MTSS2",0.100735573335101,0.449534348018968,0.999380980658289
"HSPA12B",-0.0211754154223469,0.924799728732584,0.999380980658289
"ANKEF1",-0.040654302658426,0.885958662993582,0.999380980658289
"SCP2D1",1.078871546357,0.595936467307787,0.999380980658289
"PCED1A",0.0178883209872352,0.8393848077513,0.999380980658289
"SNAP25",0.115203885428993,0.854900562191671,0.999380980658289
"BTBD3",0.0185423912383444,0.862471167426912,0.999380980658289
"PCNA",-0.15111602368261,0.217448391798892,0.999380980658289
"NXT1",-0.207410487613209,0.0528561241290134,0.999380980658289
"POLR3F",-0.0740704385831925,0.466315211959447,0.999380980658289
"RIN2",0.0132860583240986,0.88265385830755,0.999380980658289
"PTPRA",0.0394282123785825,0.599433673410658,0.999380980658289
"SSTR4",0.508735357123966,0.426245321617176,0.999380980658289
"DAP3",-0.0543609660471291,0.225438638769969,0.999380980658289
"RHBG",2.98864137180823,0.0364402195894557,0.999380980658289
"KHDC4",0.0140024256313936,0.846027768344356,0.999380980658289
"ATP1A4",-0.502992750718739,0.250554958833189,0.999380980658289
"NES",0.0235181483513985,0.878938210895989,0.999380980658289
"BCAN",0.139803013144613,0.390857392154743,0.999380980658289
"ARHGEF11",0.153041374392029,0.428184774722074,0.999380980658289
"RAB25",-0.50166605246296,0.345487695939204,0.999380980658289
"HAPLN2",-0.20015849204258,0.319054366246585,0.999380980658289
"FCRL2",1.29951821503032,0.465164358452253,0.999380980658289
"DCAF8",0.040461655962153,0.646876855874326,0.999380980658289
"SYT11",-0.118387489347006,0.156784388435814,0.999380980658289
"IGHMBP2",0.164767495374608,0.105271905769947,0.999380980658289
"ACY3",-0.0854389576602925,0.868954052830703,0.999380980658289
"TESMIN",0.427734467833867,0.397509994690096,0.999380980658289
"DPH2",-0.0744474766719213,0.386958443963927,0.999380980658289
"TOE1",-0.0855445154202573,0.440023057054711,0.999380980658289
"NASP",0.331417173566654,0.12947664185334,0.999380980658289
"MUTYH",0.132326559630087,0.31876390988809,0.999380980658289
"CTNNBL1",0.0131419841902177,0.857455190652118,0.999380980658289
"LPIN3",-0.0799887539293817,0.790722680740112,0.999380980658289
"ZSWIM3",0.103700792668631,0.420742187704822,0.999380980658289
"RBM38",-0.0424657299216989,0.749646123949981,0.999380980658289
"VSTM2L",0.208932655170123,0.751312081092335,0.999380980658289
"OSER1",-0.132531626622374,0.200537017531512,0.999380980658289
"SERINC3",-0.0629870336797563,0.472767559815877,0.999380980658289
"PPP1R3D",-0.0626913263248195,0.599111642069198,0.999380980658289
"ENSG00000132832",-0.0151725224588854,0.938058230638555,0.999380980658289
"DMGDH",0.177701045415448,0.196687212334794,0.999380980658289
"BHMT2",0.249175858049141,0.190490948933761,0.999380980658289
"AP3B1",0.00384199112099946,0.965077354583172,0.999380980658289
"ZBED3",-0.0176295208175142,0.912859956537981,0.999380980658289
"PATJ",0.051064715985401,0.662000156858187,0.999380980658289
"KANK4",-0.228742122004571,0.497379961904055,0.999380980658289
"SYT4",0.094255438822049,0.887281718804263,0.999380980658289
"SLC14A2",0.721868169872666,0.158946415955454,0.999380980658289
"FBXO44",0.0251105035003385,0.886495949286545,0.999380980658289
"CPLANE2",0.210240376941202,0.271810426005193,0.999380980658289
"CASP9",0.0907458895775203,0.376634154990639,0.999380980658289
"NMUR2",0.361324924025928,0.22618883843921,0.999380980658289
"DCTN4",-0.134081385050766,0.120900999918284,0.999380980658289
"PDE6A",0.323686671035752,0.719862196423227,0.999380980658289
"ATP8A2",0.123446777870916,0.737985739052919,0.999380980658289
"MTUS2",0.537183442027188,0.267595836507424,0.999380980658289
"ZMYM5",0.121911065747943,0.29040238067771,0.999380980658289
"USPL1",-0.106079616852746,0.219683686560719,0.999380980658289
"XPO4",-0.0265811717859038,0.708284576147922,0.999380980658289
"TPTE2",-0.0157175625166944,0.963775030298762,0.999380980658289
"POMP",-0.0586044289462682,0.573510331974288,0.999380980658289
"CDK8",-0.0169831430175089,0.81525801785334,0.999380980658289
"ALOX5AP",-0.603489095346907,0.0993091606821014,0.999380980658289
"HMGB1P5",-0.102392831624156,0.352353253649569,0.999380980658289
"WASF3",0.171187944809203,0.232866711087867,0.999380980658289
"RNF17",-2.35912844931122,0.081500835980363,0.999380980658289
"GPR12",-0.0681112309542546,0.856724109414043,0.999380980658289
"CHRM3",0.109010326230986,0.864273296071364,0.999380980658289
"MYH8",-0.933183551479317,0.415158414856941,0.999380980658289
"MYH10",0.158956306980395,0.635256476858775,0.999380980658289
